pass_cmp_home_off,pass_att_home_off,pass_pct_home_off,pass_yds_home_off,pass_td_home_off,rush_att_home_off,rush_yds_home_off,rush_avg_home_off,rush_td_home_off,total_plays_home_off,total_yds_home_off,total_avg_home_off,penalty_num_home_off,penalty_yds_home_off,fumbles_home_off,interceptions_home_off,turnovers_home_off,pass_cmp_home_def,pass_att_home_def,pass_pct_home_def,pass_yds_home_def,pass_td_home_def,rush_att_home_def,rush_yds_home_def,rush_avg_home_def,rush_td_home_def,total_plays_home_def,total_yds_home_def,total_avg_home_def,penalty_num_home_def,penalty_yds_home_def,fumbles_home_def,interceptions_home_def,turnovers_home_def,pass_cmp,pass_att,pass_pct,pass_yds,pass_td,rush_att,rush_yds,rush_avg,rush_td,total_plays,total_yds,total_avg,penalty_num,penalty_yds,fumbles,interceptions,turnovers,pass_cmp_away_off,pass_att_away_off,pass_pct_away_off,pass_yds_away_off,pass_td_away_off,rush_att_away_off,rush_yds_away_off,rush_avg_away_off,rush_td_away_off,total_plays_away_off,total_yds_away_off,total_avg_away_off,penalty_num_away_off,penalty_yds_away_off,fumbles_away_off,interceptions_away_off,turnovers_away_off
29.7,44.4,66.9,313.4,2.4,33.1,133.1,4.0,1.7,77.6,446.6,5.8,6.0,61.7,0.9,0.9,1.7,17.4,31.6,55.2,248.4,2.1,31.4,100.3,3.2,0.7,63.0,348.7,5.5,5.7,55.9,0.3,1.4,1.7,20.1,31.6,63.8,269.4,1.6,38.1,154.7,4.1,2.3,69.7,424.1,6.1,6.9,55.0,0.6,1.3,1.9,25.1,41.3,60.9,281.3,1.7,38.9,190.4,4.9,2.1,80.1,471.7,5.9,6.4,59.7,0.4,1.0,1.4
20.1,31.6,63.8,269.4,1.6,38.1,154.7,4.1,2.3,69.7,424.1,6.1,6.9,55.0,0.6,1.3,1.9,25.1,41.3,60.9,281.3,1.7,38.9,190.4,4.9,2.1,80.1,471.7,5.9,6.4,59.7,0.4,1.0,1.4,25.5,43.8,58.2,282.0,1.2,35.2,112.3,3.2,1.2,79.0,394.3,5.0,4.7,42.2,1.7,1.0,2.7,16.8,28.7,58.7,230.0,2.2,40.2,176.0,4.4,1.5,68.8,406.0,5.9,5.5,49.5,0.8,0.8,1.7
20.1,31.6,63.8,269.4,1.6,38.1,154.7,4.1,2.3,69.7,424.1,6.1,6.9,55.0,0.6,1.3,1.9,25.1,41.3,60.9,281.3,1.7,38.9,190.4,4.9,2.1,80.1,471.7,5.9,6.4,59.7,0.4,1.0,1.4,30.0,49.7,60.3,358.7,2.4,29.7,147.1,5.0,2.1,79.4,505.9,6.4,4.9,45.9,0.1,1.7,1.9,20.7,33.6,61.7,264.0,1.6,40.0,221.7,5.5,2.4,73.6,485.7,6.6,7.7,67.7,0.4,1.1,1.6
15.5,24.2,64.1,214.8,1.2,43.2,227.3,5.3,3.3,67.3,442.2,6.6,3.7,33.8,0.3,1.2,1.5,17.5,28.5,61.4,159.2,0.7,28.2,104.5,3.7,0.5,56.7,263.7,4.7,5.7,51.5,0.5,1.0,1.5,10.1,22.9,44.4,120.7,0.6,32.7,139.0,4.2,1.4,55.6,259.7,4.7,6.9,62.0,0.4,1.4,1.9,16.1,26.0,62.1,193.9,1.1,43.3,180.7,4.2,2.3,69.3,374.6,5.4,5.7,50.9,0.4,0.3,0.7
15.5,24.2,64.1,214.8,1.2,43.2,227.3,5.3,3.3,67.3,442.2,6.6,3.7,33.8,0.3,1.2,1.5,17.5,28.5,61.4,159.2,0.7,28.2,104.5,3.7,0.5,56.7,263.7,4.7,5.7,51.5,0.5,1.0,1.5,17.2,32.0,53.6,171.7,0.8,32.5,113.8,3.5,0.8,64.5,285.5,4.4,4.7,41.7,1.3,0.5,1.8,18.8,29.7,63.5,222.5,2.2,40.3,251.0,6.2,2.7,70.0,473.5,6.8,5.5,46.7,0.8,0.3,1.2
14.5,27.0,53.7,156.7,0.3,31.3,82.2,2.6,0.8,58.3,238.8,4.1,5.0,40.2,0.5,0.5,1.0,19.2,32.7,58.7,154.0,0.5,36.5,110.7,3.0,0.3,69.2,264.7,3.8,6.2,48.2,0.7,1.0,1.7,17.1,30.6,56.1,166.9,0.3,37.0,123.0,3.3,2.1,67.6,289.9,4.3,5.4,51.3,0.6,0.3,0.9,15.7,26.9,58.5,207.4,1.4,40.3,184.3,4.6,1.7,67.1,391.7,5.8,9.9,83.3,0.7,1.4,2.1
25.5,43.8,58.2,282.0,1.2,35.2,112.3,3.2,1.2,79.0,394.3,5.0,4.7,42.2,1.7,1.0,2.7,16.8,28.7,58.7,230.0,2.2,40.2,176.0,4.4,1.5,68.8,406.0,5.9,5.5,49.5,0.8,0.8,1.7,20.1,31.6,63.8,269.4,1.6,38.1,154.7,4.1,2.3,69.7,424.1,6.1,6.9,55.0,0.6,1.3,1.9,25.1,41.3,60.9,281.3,1.7,38.9,190.4,4.9,2.1,80.1,471.7,5.9,6.4,59.7,0.4,1.0,1.4
25.5,43.8,58.2,282.0,1.2,35.2,112.3,3.2,1.2,79.0,394.3,5.0,4.7,42.2,1.7,1.0,2.7,16.8,28.7,58.7,230.0,2.2,40.2,176.0,4.4,1.5,68.8,406.0,5.9,5.5,49.5,0.8,0.8,1.7,16.0,25.0,64.0,220.6,2.3,37.6,170.6,4.5,1.9,62.6,391.1,6.3,7.0,67.0,0.6,0.9,1.4,17.4,29.1,59.8,215.9,1.4,33.1,114.3,3.4,1.4,62.3,330.1,5.3,5.4,52.6,0.3,1.6,1.9
16.0,25.0,64.0,220.6,2.3,37.6,170.6,4.5,1.9,62.6,391.1,6.3,7.0,67.0,0.6,0.9,1.4,17.4,29.1,59.8,215.9,1.4,33.1,114.3,3.4,1.4,62.3,330.1,5.3,5.4,52.6,0.3,1.6,1.9,25.0,39.6,63.2,280.3,2.3,24.9,89.0,3.6,0.7,64.4,369.3,5.7,5.4,47.6,0.7,1.1,1.9,21.3,33.3,63.9,243.6,1.4,36.1,123.7,3.4,0.7,69.4,367.3,5.3,7.1,62.0,0.4,0.9,1.3
16.0,25.0,64.0,220.6,2.3,37.6,170.6,4.5,1.9,62.6,391.1,6.3,7.0,67.0,0.6,0.9,1.4,17.4,29.1,59.8,215.9,1.4,33.1,114.3,3.4,1.4,62.3,330.1,5.3,5.4,52.6,0.3,1.6,1.9,10.1,22.9,44.4,120.7,0.6,32.7,139.0,4.2,1.4,55.6,259.7,4.7,6.9,62.0,0.4,1.4,1.9,16.1,26.0,62.1,193.9,1.1,43.3,180.7,4.2,2.3,69.3,374.6,5.4,5.7,50.9,0.4,0.3,0.7
19.4,36.4,53.3,193.1,0.4,32.1,136.0,4.2,1.7,68.6,329.1,4.8,6.4,55.1,0.7,1.0,1.7,18.7,30.4,61.5,229.9,1.6,36.0,211.4,5.9,2.7,66.4,441.3,6.6,4.7,45.7,0.6,0.9,1.4,31.0,44.1,70.2,344.7,3.1,30.4,144.4,4.7,1.6,74.6,489.1,6.6,7.0,66.7,0.9,0.9,1.7,24.6,39.7,61.9,242.4,1.3,37.4,120.4,3.2,1.3,77.1,362.9,4.7,7.9,73.6,1.0,1.4,2.4
31.0,44.1,70.2,344.7,3.1,30.4,144.4,4.7,1.6,74.6,489.1,6.6,7.0,66.7,0.9,0.9,1.7,24.6,39.7,61.9,242.4,1.3,37.4,120.4,3.2,1.3,77.1,362.9,4.7,7.9,73.6,1.0,1.4,2.4,24.3,40.8,59.6,218.2,1.3,30.8,107.0,3.5,0.5,71.7,325.2,4.5,6.5,58.2,0.5,1.0,1.5,22.2,33.7,65.8,267.3,2.3,36.7,177.3,4.8,2.2,70.3,444.7,6.3,6.3,52.2,0.8,0.3,1.2
31.0,44.1,70.2,344.7,3.1,30.4,144.4,4.7,1.6,74.6,489.1,6.6,7.0,66.7,0.9,0.9,1.7,24.6,39.7,61.9,242.4,1.3,37.4,120.4,3.2,1.3,77.1,362.9,4.7,7.9,73.6,1.0,1.4,2.4,22.4,34.7,64.6,312.7,1.7,32.3,86.7,2.7,1.0,67.0,399.4,6.0,5.7,50.4,0.6,1.3,1.9,22.0,36.6,60.2,229.7,1.3,34.9,111.3,3.2,1.1,71.4,341.0,4.8,6.3,61.1,0.7,1.0,1.7
25.7,39.0,65.9,255.0,1.4,33.3,105.4,3.2,1.6,72.3,360.4,5.0,6.7,62.4,0.4,0.7,1.1,23.1,36.6,63.3,282.6,2.3,38.6,143.9,3.7,1.7,75.1,426.4,5.7,6.7,66.6,0.7,1.4,2.1,31.0,44.1,70.2,344.7,3.1,30.4,144.4,4.7,1.6,74.6,489.1,6.6,7.0,66.7,0.9,0.9,1.7,24.6,39.7,61.9,242.4,1.3,37.4,120.4,3.2,1.3,77.1,362.9,4.7,7.9,73.6,1.0,1.4,2.4
18.7,33.3,56.2,236.0,2.3,41.4,199.7,4.8,1.3,74.7,435.7,5.8,6.7,64.4,0.7,0.7,1.4,18.9,30.1,62.6,235.3,2.1,36.0,157.6,4.4,1.3,66.1,392.9,5.9,6.9,60.6,0.7,1.0,1.7,21.1,36.1,58.5,276.0,2.6,27.3,97.3,3.6,0.9,63.4,373.3,5.9,7.4,65.6,0.4,1.1,1.6,18.0,25.0,72.0,277.3,2.4,45.3,257.0,5.7,2.9,70.3,534.3,7.6,7.7,64.9,0.4,0.6,1.0
25.6,37.7,67.8,324.0,2.0,30.7,112.3,3.7,1.7,68.4,436.3,6.4,5.9,51.3,0.7,0.4,1.1,28.3,40.4,70.0,367.1,2.7,34.9,161.4,4.6,2.0,75.3,528.6,7.0,6.9,63.0,1.1,0.9,2.0,18.7,33.3,56.2,236.0,2.3,41.4,199.7,4.8,1.3,74.7,435.7,5.8,6.7,64.4,0.7,0.7,1.4,18.9,30.1,62.6,235.3,2.1,36.0,157.6,4.4,1.3,66.1,392.9,5.9,6.9,60.6,0.7,1.0,1.7
16.4,29.9,55.0,252.6,2.4,43.3,251.3,5.8,1.9,73.1,503.9,6.9,5.7,49.9,0.6,1.3,1.9,22.4,36.3,61.8,289.9,2.0,38.7,178.4,4.6,1.9,75.0,468.3,6.2,5.9,56.7,0.6,0.4,1.0,18.7,33.3,56.2,236.0,2.3,41.4,199.7,4.8,1.3,74.7,435.7,5.8,6.7,64.4,0.7,0.7,1.4,18.9,30.1,62.6,235.3,2.1,36.0,157.6,4.4,1.3,66.1,392.9,5.9,6.9,60.6,0.7,1.0,1.7
18.7,33.3,56.2,236.0,2.3,41.4,199.7,4.8,1.3,74.7,435.7,5.8,6.7,64.4,0.7,0.7,1.4,18.9,30.1,62.6,235.3,2.1,36.0,157.6,4.4,1.3,66.1,392.9,5.9,6.9,60.6,0.7,1.0,1.7,17.7,30.0,58.9,225.0,1.7,34.2,127.0,3.7,1.7,64.2,352.0,5.5,6.2,57.8,0.3,1.8,2.2,15.8,25.8,61.3,191.3,1.3,33.2,153.7,4.6,1.5,59.0,345.0,5.8,8.3,76.0,0.8,0.8,1.7
21.3,32.8,65.0,307.0,3.0,46.0,212.7,4.6,2.7,78.8,519.7,6.6,5.5,41.8,0.8,0.7,1.5,18.7,33.3,56.0,251.7,1.8,27.3,36.2,1.3,0.5,60.7,287.8,4.7,5.0,41.2,1.0,0.8,1.8,25.7,39.0,65.9,255.0,1.4,33.3,105.4,3.2,1.6,72.3,360.4,5.0,6.7,62.4,0.4,0.7,1.1,23.1,36.6,63.3,282.6,2.3,38.6,143.9,3.7,1.7,75.1,426.4,5.7,6.7,66.6,0.7,1.4,2.1
16.2,27.0,59.9,170.7,1.0,33.3,76.7,2.3,0.2,60.3,247.3,4.1,7.7,68.8,1.0,1.2,2.2,21.5,34.5,62.3,231.3,1.5,40.0,169.5,4.2,2.2,74.5,400.8,5.4,4.7,44.2,0.7,0.8,1.5,25.7,39.0,65.9,255.0,1.4,33.3,105.4,3.2,1.6,72.3,360.4,5.0,6.7,62.4,0.4,0.7,1.1,23.1,36.6,63.3,282.6,2.3,38.6,143.9,3.7,1.7,75.1,426.4,5.7,6.7,66.6,0.7,1.4,2.1
22.9,36.3,63.0,242.1,2.0,33.0,95.9,2.9,0.6,69.3,338.0,4.9,5.7,50.9,0.9,1.0,1.9,23.1,35.1,65.9,236.7,0.9,32.4,124.1,3.8,2.0,67.6,360.9,5.3,5.7,55.1,0.7,1.0,1.7,24.3,40.8,59.6,218.2,1.3,30.8,107.0,3.5,0.5,71.7,325.2,4.5,6.5,58.2,0.5,1.0,1.5,22.2,33.7,65.8,267.3,2.3,36.7,177.3,4.8,2.2,70.3,444.7,6.3,6.3,52.2,0.8,0.3,1.2
10.1,22.9,44.4,120.7,0.6,32.7,139.0,4.2,1.4,55.6,259.7,4.7,6.9,62.0,0.4,1.4,1.9,16.1,26.0,62.1,193.9,1.1,43.3,180.7,4.2,2.3,69.3,374.6,5.4,5.7,50.9,0.4,0.3,0.7,24.3,40.8,59.6,218.2,1.3,30.8,107.0,3.5,0.5,71.7,325.2,4.5,6.5,58.2,0.5,1.0,1.5,22.2,33.7,65.8,267.3,2.3,36.7,177.3,4.8,2.2,70.3,444.7,6.3,6.3,52.2,0.8,0.3,1.2
24.3,40.8,59.6,218.2,1.3,30.8,107.0,3.5,0.5,71.7,325.2,4.5,6.5,58.2,0.5,1.0,1.5,22.2,33.7,65.8,267.3,2.3,36.7,177.3,4.8,2.2,70.3,444.7,6.3,6.3,52.2,0.8,0.3,1.2,12.4,21.0,58.9,103.1,1.0,41.0,186.9,4.6,1.3,62.0,290.0,4.7,5.9,50.0,1.1,0.5,1.6,21.6,32.8,66.0,238.5,1.4,37.0,156.0,4.2,2.0,69.8,394.5,5.7,4.4,37.4,0.5,0.9,1.4
13.8,24.8,55.7,202.3,2.0,47.0,234.3,5.0,1.7,71.8,436.7,6.1,8.0,70.8,0.7,0.8,1.5,20.7,32.0,64.6,258.3,2.2,41.3,180.0,4.4,1.7,73.3,438.3,6.0,4.5,48.3,0.8,1.7,2.5,21.1,36.1,58.5,276.0,2.6,27.3,97.3,3.6,0.9,63.4,373.3,5.9,7.4,65.6,0.4,1.1,1.6,18.0,25.0,72.0,277.3,2.4,45.3,257.0,5.7,2.9,70.3,534.3,7.6,7.7,64.9,0.4,0.6,1.0
20.5,30.8,66.5,244.0,1.2,34.0,145.0,4.3,2.8,64.8,389.0,6.0,5.7,53.5,0.8,1.7,2.5,14.7,26.7,55.0,179.7,1.7,40.8,174.7,4.3,1.7,67.5,354.3,5.2,7.3,68.2,0.2,1.3,1.5,21.1,36.1,58.5,276.0,2.6,27.3,97.3,3.6,0.9,63.4,373.3,5.9,7.4,65.6,0.4,1.1,1.6,18.0,25.0,72.0,277.3,2.4,45.3,257.0,5.7,2.9,70.3,534.3,7.6,7.7,64.9,0.4,0.6,1.0
19.4,28.9,67.3,221.6,1.6,33.9,136.3,4.0,1.9,62.7,357.9,5.7,6.0,61.1,0.7,0.4,1.1,17.0,27.6,61.7,213.6,1.4,41.4,164.4,4.0,1.9,69.0,378.0,5.5,4.7,44.0,0.1,1.6,1.7,16.4,29.9,55.0,252.6,2.4,43.3,251.3,5.8,1.9,73.1,503.9,6.9,5.7,49.9,0.6,1.3,1.9,22.4,36.3,61.8,289.9,2.0,38.7,178.4,4.6,1.9,75.0,468.3,6.2,5.9,56.7,0.6,0.4,1.0
16.4,29.9,55.0,252.6,2.4,43.3,251.3,5.8,1.9,73.1,503.9,6.9,5.7,49.9,0.6,1.3,1.9,22.4,36.3,61.8,289.9,2.0,38.7,178.4,4.6,1.9,75.0,468.3,6.2,5.9,56.7,0.6,0.4,1.0,21.2,35.8,59.1,300.7,2.5,30.7,94.2,3.1,0.8,66.5,394.8,5.9,6.8,62.0,0.7,1.8,2.5,17.0,32.2,52.8,227.8,1.8,41.0,263.0,6.4,2.7,73.2,490.8,6.7,8.7,81.5,1.0,1.2,2.2
18.7,29.5,63.3,207.7,0.8,38.2,166.5,4.4,1.7,67.7,374.2,5.5,7.8,66.2,0.7,1.3,2.0,16.8,29.5,57.1,191.5,0.8,34.2,138.3,4.0,1.5,63.7,329.8,5.2,4.7,37.3,0.8,0.8,1.7,21.2,35.8,59.1,300.7,2.5,30.7,94.2,3.1,0.8,66.5,394.8,5.9,6.8,62.0,0.7,1.8,2.5,17.0,32.2,52.8,227.8,1.8,41.0,263.0,6.4,2.7,73.2,490.8,6.7,8.7,81.5,1.0,1.2,2.2
23.0,35.3,65.1,297.5,2.2,38.8,164.8,4.2,2.0,74.2,462.3,6.2,8.3,77.2,0.3,0.7,1.0,19.7,33.7,58.4,228.8,1.8,30.2,95.2,3.2,0.5,63.8,324.0,5.1,5.3,52.0,1.0,1.3,2.3,21.2,35.8,59.1,300.7,2.5,30.7,94.2,3.1,0.8,66.5,394.8,5.9,6.8,62.0,0.7,1.8,2.5,17.0,32.2,52.8,227.8,1.8,41.0,263.0,6.4,2.7,73.2,490.8,6.7,8.7,81.5,1.0,1.2,2.2
15.3,27.0,56.8,212.0,1.5,34.7,124.7,3.6,1.2,61.7,336.7,5.5,7.3,63.3,0.8,1.5,2.3,19.8,31.7,62.6,236.2,1.3,39.5,131.5,3.3,1.2,71.2,367.7,5.2,7.2,63.3,0.2,1.3,1.5,15.6,29.7,52.4,223.4,1.7,40.3,180.4,4.5,2.1,70.0,403.9,5.8,6.4,57.9,0.7,1.6,2.3,18.0,32.6,55.3,209.9,1.0,37.4,130.7,3.5,1.3,70.0,340.6,4.9,8.6,69.1,1.0,1.6,2.6
15.6,29.7,52.4,223.4,1.7,40.3,180.4,4.5,2.1,70.0,403.9,5.8,6.4,57.9,0.7,1.6,2.3,18.0,32.6,55.3,209.9,1.0,37.4,130.7,3.5,1.3,70.0,340.6,4.9,8.6,69.1,1.0,1.6,2.6,27.4,42.4,64.6,272.6,1.0,29.7,67.3,2.3,1.3,72.1,339.9,4.7,6.1,57.4,1.3,0.4,1.7,18.6,28.1,66.0,271.7,2.0,40.1,193.1,4.8,2.9,68.3,464.9,6.8,8.0,61.0,0.4,0.7,1.1
19.0,32.8,57.9,242.0,2.0,28.3,113.5,4.0,1.2,61.2,355.5,5.8,8.2,76.8,1.0,0.3,1.3,22.2,35.7,62.1,278.3,1.7,43.2,172.7,4.0,1.5,78.8,451.0,5.7,7.7,65.8,1.0,1.2,2.2,15.6,29.7,52.4,223.4,1.7,40.3,180.4,4.5,2.1,70.0,403.9,5.8,6.4,57.9,0.7,1.6,2.3,18.0,32.6,55.3,209.9,1.0,37.4,130.7,3.5,1.3,70.0,340.6,4.9,8.6,69.1,1.0,1.6,2.6
8.0,17.7,45.2,76.1,0.1,47.6,166.9,3.5,0.9,65.3,243.0,3.7,8.6,73.7,0.3,1.1,1.4,14.3,26.4,54.1,202.9,1.7,38.7,182.6,4.7,2.4,65.1,385.4,5.9,5.6,48.1,0.7,1.1,1.9,15.6,29.7,52.4,223.4,1.7,40.3,180.4,4.5,2.1,70.0,403.9,5.8,6.4,57.9,0.7,1.6,2.3,18.0,32.6,55.3,209.9,1.0,37.4,130.7,3.5,1.3,70.0,340.6,4.9,8.6,69.1,1.0,1.6,2.6
17.8,28.0,63.7,208.3,1.7,39.7,170.7,4.3,1.3,67.7,379.0,5.6,4.3,38.8,0.7,0.7,1.3,18.0,30.0,60.0,210.2,1.8,35.8,138.3,3.9,0.8,65.8,348.5,5.3,5.2,43.2,0.2,0.2,0.3,19.3,27.5,70.3,188.8,1.2,47.2,210.2,4.5,2.0,74.7,399.0,5.3,6.0,50.7,0.7,0.7,1.3,16.5,30.8,53.5,213.3,1.2,29.8,77.3,2.6,0.5,60.7,290.7,4.8,4.8,35.8,0.7,1.3,2.0
17.8,28.0,63.7,208.3,1.7,39.7,170.7,4.3,1.3,67.7,379.0,5.6,4.3,38.8,0.7,0.7,1.3,18.0,30.0,60.0,210.2,1.8,35.8,138.3,3.9,0.8,65.8,348.5,5.3,5.2,43.2,0.2,0.2,0.3,23.0,38.0,60.5,252.7,1.5,30.3,128.7,4.2,1.2,68.3,381.3,5.6,5.8,54.8,0.2,0.5,0.7,23.8,37.5,63.6,258.7,1.7,30.8,118.5,3.8,1.2,68.3,377.2,5.5,6.3,64.7,0.7,1.3,2.0
17.8,28.0,63.7,208.3,1.7,39.7,170.7,4.3,1.3,67.7,379.0,5.6,4.3,38.8,0.7,0.7,1.3,18.0,30.0,60.0,210.2,1.8,35.8,138.3,3.9,0.8,65.8,348.5,5.3,5.2,43.2,0.2,0.2,0.3,21.5,33.7,63.9,266.0,2.0,35.3,131.7,3.7,1.3,69.0,397.7,5.8,3.8,36.7,1.5,0.8,2.3,17.0,28.8,59.0,212.3,1.8,36.3,197.5,5.4,1.7,65.2,409.8,6.3,7.7,70.2,0.3,0.3,0.7
16.0,26.3,60.9,209.1,2.6,40.7,193.3,4.7,2.1,67.0,402.4,6.0,6.1,44.7,0.6,0.7,1.3,18.4,31.7,58.1,194.4,1.4,39.7,164.4,4.1,2.0,71.4,358.9,5.0,8.3,73.7,0.6,1.0,1.6,8.0,17.7,45.2,76.1,0.1,47.6,166.9,3.5,0.9,65.3,243.0,3.7,8.6,73.7,0.3,1.1,1.4,14.3,26.4,54.1,202.9,1.7,38.7,182.6,4.7,2.4,65.1,385.4,5.9,5.6,48.1,0.7,1.1,1.9
17.6,28.4,61.8,220.9,1.9,35.4,139.0,3.9,1.7,63.9,359.9,5.6,7.6,67.9,0.9,1.3,2.1,18.9,31.3,60.3,222.6,1.9,39.1,172.4,4.4,2.0,70.4,395.0,5.6,9.0,82.1,0.4,0.3,0.7,8.0,17.7,45.2,76.1,0.1,47.6,166.9,3.5,0.9,65.3,243.0,3.7,8.6,73.7,0.3,1.1,1.4,14.3,26.4,54.1,202.9,1.7,38.7,182.6,4.7,2.4,65.1,385.4,5.9,5.6,48.1,0.7,1.1,1.9
8.0,17.7,45.2,76.1,0.1,47.6,166.9,3.5,0.9,65.3,243.0,3.7,8.6,73.7,0.3,1.1,1.4,14.3,26.4,54.1,202.9,1.7,38.7,182.6,4.7,2.4,65.1,385.4,5.9,5.6,48.1,0.7,1.1,1.9,20.4,33.3,61.4,241.6,1.6,41.7,157.1,3.8,1.9,75.0,398.7,5.3,5.7,53.9,0.6,0.7,1.3,15.7,27.0,58.2,216.6,1.1,34.0,168.1,4.9,1.7,61.0,384.7,6.3,7.3,69.0,1.1,0.6,1.7
17.6,31.6,55.7,194.4,1.6,42.0,173.6,4.1,0.7,73.6,368.0,5.0,9.3,84.3,0.7,1.9,2.6,15.3,28.4,53.8,193.9,2.0,41.3,186.4,4.5,1.4,69.7,380.3,5.5,7.6,64.4,0.3,1.1,1.4,12.4,21.0,58.9,103.1,1.0,41.0,186.9,4.6,1.3,62.0,290.0,4.7,5.9,50.0,1.1,0.5,1.6,21.6,32.8,66.0,238.5,1.4,37.0,156.0,4.2,2.0,69.8,394.5,5.7,4.4,37.4,0.5,0.9,1.4
12.4,21.0,58.9,103.1,1.0,41.0,186.9,4.6,1.3,62.0,290.0,4.7,5.9,50.0,1.1,0.5,1.6,21.6,32.8,66.0,238.5,1.4,37.0,156.0,4.2,2.0,69.8,394.5,5.7,4.4,37.4,0.5,0.9,1.4,23.2,33.0,70.2,253.2,0.8,31.8,116.2,3.6,1.7,64.8,369.3,5.7,5.0,44.8,0.7,1.0,1.7,16.5,30.3,54.4,212.2,1.3,39.2,174.7,4.5,1.8,69.5,386.8,5.6,6.3,54.0,0.3,0.3,0.7
26.4,42.7,61.9,258.1,1.7,35.9,144.6,4.0,1.1,78.6,402.7,5.1,5.9,52.7,0.6,1.0,1.6,20.0,33.1,60.3,213.1,1.6,44.3,190.3,4.3,2.3,77.4,403.4,5.2,6.3,54.4,1.0,0.7,1.7,12.4,21.0,58.9,103.1,1.0,41.0,186.9,4.6,1.3,62.0,290.0,4.7,5.9,50.0,1.1,0.5,1.6,21.6,32.8,66.0,238.5,1.4,37.0,156.0,4.2,2.0,69.8,394.5,5.7,4.4,37.4,0.5,0.9,1.4
10.1,22.9,44.4,120.7,0.6,32.7,139.0,4.2,1.4,55.6,259.7,4.7,6.9,62.0,0.4,1.4,1.9,16.1,26.0,62.1,193.9,1.1,43.3,180.7,4.2,2.3,69.3,374.6,5.4,5.7,50.9,0.4,0.3,0.7,17.1,30.6,56.1,166.9,0.3,37.0,123.0,3.3,2.1,67.6,289.9,4.3,5.4,51.3,0.6,0.3,0.9,15.7,26.9,58.5,207.4,1.4,40.3,184.3,4.6,1.7,67.1,391.7,5.8,9.9,83.3,0.7,1.4,2.1
10.1,22.9,44.4,120.7,0.6,32.7,139.0,4.2,1.4,55.6,259.7,4.7,6.9,62.0,0.4,1.4,1.9,16.1,26.0,62.1,193.9,1.1,43.3,180.7,4.2,2.3,69.3,374.6,5.4,5.7,50.9,0.4,0.3,0.7,19.4,36.4,53.3,193.1,0.4,32.1,136.0,4.2,1.7,68.6,329.1,4.8,6.4,55.1,0.7,1.0,1.7,18.7,30.4,61.5,229.9,1.6,36.0,211.4,5.9,2.7,66.4,441.3,6.6,4.7,45.7,0.6,0.9,1.4
10.1,22.9,44.4,120.7,0.6,32.7,139.0,4.2,1.4,55.6,259.7,4.7,6.9,62.0,0.4,1.4,1.9,16.1,26.0,62.1,193.9,1.1,43.3,180.7,4.2,2.3,69.3,374.6,5.4,5.7,50.9,0.4,0.3,0.7,12.0,21.3,56.4,123.4,0.4,40.0,137.6,3.4,1.4,61.3,261.0,4.3,7.3,60.7,0.4,1.1,1.6,17.9,30.0,59.5,215.0,1.1,31.7,114.6,3.6,1.1,61.7,329.6,5.3,6.7,71.9,0.9,1.0,1.9
20.0,29.0,69.0,282.9,2.6,39.0,175.3,4.5,1.6,68.0,458.1,6.7,5.9,53.4,1.0,0.3,1.3,20.3,30.1,67.3,266.1,1.9,35.0,147.6,4.2,1.6,65.1,413.7,6.4,6.3,54.9,1.3,1.1,2.4,4.7,9.8,47.5,106.5,0.8,54.5,316.8,5.8,3.2,64.3,423.3,6.6,5.7,48.0,1.2,0.5,1.7,16.2,25.0,64.7,196.7,1.8,40.7,217.0,5.3,2.2,65.7,413.7,6.3,5.0,35.8,0.5,0.5,1.0
4.7,9.8,47.5,106.5,0.8,54.5,316.8,5.8,3.2,64.3,423.3,6.6,5.7,48.0,1.2,0.5,1.7,16.2,25.0,64.7,196.7,1.8,40.7,217.0,5.3,2.2,65.7,413.7,6.3,5.0,35.8,0.5,0.5,1.0,13.8,24.8,55.7,202.3,2.0,47.0,234.3,5.0,1.7,71.8,436.7,6.1,8.0,70.8,0.7,0.8,1.5,20.7,32.0,64.6,258.3,2.2,41.3,180.0,4.4,1.7,73.3,438.3,6.0,4.5,48.3,0.8,1.7,2.5
20.0,29.0,69.0,282.9,2.6,39.0,175.3,4.5,1.6,68.0,458.1,6.7,5.9,53.4,1.0,0.3,1.3,20.3,30.1,67.3,266.1,1.9,35.0,147.6,4.2,1.6,65.1,413.7,6.4,6.3,54.9,1.3,1.1,2.4,20.4,33.3,61.4,241.6,1.6,41.7,157.1,3.8,1.9,75.0,398.7,5.3,5.7,53.9,0.6,0.7,1.3,15.7,27.0,58.2,216.6,1.1,34.0,168.1,4.9,1.7,61.0,384.7,6.3,7.3,69.0,1.1,0.6,1.7
17.6,28.4,61.8,220.9,1.9,35.4,139.0,3.9,1.7,63.9,359.9,5.6,7.6,67.9,0.9,1.3,2.1,18.9,31.3,60.3,222.6,1.9,39.1,172.4,4.4,2.0,70.4,395.0,5.6,9.0,82.1,0.4,0.3,0.7,20.4,33.3,61.4,241.6,1.6,41.7,157.1,3.8,1.9,75.0,398.7,5.3,5.7,53.9,0.6,0.7,1.3,15.7,27.0,58.2,216.6,1.1,34.0,168.1,4.9,1.7,61.0,384.7,6.3,7.3,69.0,1.1,0.6,1.7
